Date,State,Vehicle_Category,EV_Sales_Quantity
2021-05-08,Sikkim,4-Wheelers,10
2021-05-08,Sikkim,Bus,2
2021-05-08,Sikkim,Others,4
2021-05-08,Tamil Nadu,2-Wheelers,52
2021-05-08,Tamil Nadu,3-Wheelers,34
2021-05-08,Tamil Nadu,4-Wheelers,16
2021-05-08,Tamil Nadu,Bus,0
2021-05-08,Tamil Nadu,Others,8
2021-05-08,Telangana,2-Wheelers,0
2021-05-08,Telangana,3-Wheelers,9
2021-05-08,Telangana,4-Wheelers,0
2021-05-08,Telangana,Bus,0
2021-05-08,Telangana,Others,2
2021-05-08,Tripura,2-Wheelers,55
2021-05-08,Tripura,3-Wheelers,0
2021-05-08,Tripura,4-Wheelers,7
2021-05-08,Tripura,Bus,0
2021-05-08,Tripura,Others,0
2021-05-08,Uttar Pradesh,2-Wheelers,0
2021-05-08,Uttar Pradesh,3-Wheelers,21
2021-05-08,Uttar Pradesh,4-Wheelers,15
2021-05-08,Uttar Pradesh,Bus,3
2021-05-08,Uttar Pradesh,Others,6
2021-05-08,Uttarakhand,2-Wheelers,51
2021-05-08,Uttarakhand,3-Wheelers,0
2021-05-08,Uttarakhand,4-Wheelers,6
2021-05-08,Uttarakhand,Bus,0
2021-05-08,Uttarakhand,Others,2
2021-05-08,West Bengal,2-Wheelers,68
2021-05-08,West Bengal,3-Wheelers,14
2021-05-08,West Bengal,4-Wheelers,0
2021-05-08,West Bengal,Bus,2
2021-05-08,West Bengal,Others,7
2021-05-09,Andhra Pradesh,2-Wheelers,33
2021-05-09,Andhra Pradesh,3-Wheelers,19
2021-05-09,Andhra Pradesh,4-Wheelers,0
2021-05-09,Andhra Pradesh,Bus,1
2021-05-09,Andhra Pradesh,Others,0
2021-05-09,Arunachal Pradesh,2-Wheelers,69
2021-05-09,Arunachal Pradesh,3-Wheelers,10
2021-05-09,Arunachal Pradesh,4-Wheelers,11
2021-05-09,Arunachal Pradesh,Bus,2
2021-05-09,Arunachal Pradesh,Others,0
2021-05-09,Assam,2-Wheelers,64
2021-05-09,Assam,3-Wheelers,0
2021-05-09,Assam,4-Wheelers,8
2021-05-09,Assam,Bus,3
2021-05-09,Assam,Others,0
2021-05-09,Bihar,2-Wheelers,51
2021-05-09,Bihar,3-Wheelers,10
2021-05-09,Bihar,4-Wheelers,14
2021-05-09,Bihar,Bus,0
2021-05-09,Bihar,Others,4
2021-05-09,Chandigarh,2-Wheelers,0
2021-05-09,Chandigarh,3-Wheelers,21
2021-05-09,Chandigarh,4-Wheelers,12
2021-05-09,Chandigarh,Bus,1
2021-05-09,Chandigarh,Others,0
2021-05-09,Chhattisgarh,2-Wheelers,47
2021-05-09,Chhattisgarh,3-Wheelers,0
2021-05-09,Chhattisgarh,4-Wheelers,8
2021-05-09,Chhattisgarh,Bus,2
2021-05-09,Chhattisgarh,Others,0
2021-05-09,Delhi,2-Wheelers,37
2021-05-09,Delhi,3-Wheelers,0
2021-05-09,Delhi,4-Wheelers,20
2021-05-09,Delhi,Bus,4
2021-05-09,Delhi,Others,10
2021-05-09,Goa,2-Wheelers,62
2021-05-09,Goa,3-Wheelers,15
2021-05-09,Goa,4-Wheelers,8
2021-05-09,Goa,Bus,2
2021-05-09,Goa,Others,4
2021-05-09,Gujarat,2-Wheelers,41
2021-05-09,Gujarat,3-Wheelers,26
2021-05-09,Gujarat,4-Wheelers,22
2021-05-09,Gujarat,Bus,2
2021-05-09,Gujarat,Others,10
2021-05-09,Haryana,2-Wheelers,77
2021-05-09,Haryana,3-Wheelers,19
2021-05-09,Haryana,4-Wheelers,0
2021-05-09,Haryana,Bus,3
2021-05-09,Haryana,Others,0
2021-05-09,Himachal Pradesh,2-Wheelers,66
2021-05-09,Himachal Pradesh,3-Wheelers,0
2021-05-09,Himachal Pradesh,4-Wheelers,0
2021-05-09,Himachal Pradesh,Bus,0
2021-05-09,Himachal Pradesh,Others,0
2021-05-09,Jharkhand,2-Wheelers,66
2021-05-09,Jharkhand,3-Wheelers,9
2021-05-09,Jharkhand,4-Wheelers,0
2021-05-09,Jharkhand,Bus,2
2021-05-09,Jharkhand,Others,0
2021-05-09,Karnataka,2-Wheelers,0
2021-05-09,Karnataka,3-Wheelers,35
2021-05-09,Karnataka,4-Wheelers,0
2021-05-09,Karnataka,Bus,0
2021-05-09,Karnataka,Others,11
2021-05-09,Kerala,2-Wheelers,37
2021-05-09,Kerala,3-Wheelers,0
2021-05-09,Kerala,4-Wheelers,9
2021-05-09,Kerala,Bus,2
2021-05-09,Kerala,Others,0
2021-05-09,Madhya Pradesh,2-Wheelers,0
2021-05-09,Madhya Pradesh,3-Wheelers,0
2021-05-09,Madhya Pradesh,4-Wheelers,12
2021-05-09,Madhya Pradesh,Bus,0
2021-05-09,Madhya Pradesh,Others,0
2021-05-09,Maharashtra,2-Wheelers,148
2021-05-09,Maharashtra,3-Wheelers,37
2021-05-09,Maharashtra,4-Wheelers,12
2021-05-09,Maharashtra,Bus,3
2021-05-09,Maharashtra,Others,14
2021-05-09,Manipur,2-Wheelers,0
2021-05-09,Manipur,3-Wheelers,23
2021-05-09,Manipur,4-Wheelers,9
2021-05-09,Manipur,Bus,0
2021-05-09,Manipur,Others,3
2021-05-09,Meghalaya,2-Wheelers,0
2021-05-09,Meghalaya,3-Wheelers,0
2021-05-09,Meghalaya,4-Wheelers,0
2021-05-09,Meghalaya,Bus,2
2021-05-09,Meghalaya,Others,4
2021-05-09,Mizoram,2-Wheelers,31
2021-05-09,Mizoram,3-Wheelers,21
2021-05-09,Mizoram,4-Wheelers,8
2021-05-09,Mizoram,Bus,0
2021-05-09,Mizoram,Others,5
2021-05-09,Nagaland,2-Wheelers,30
2021-05-09,Nagaland,3-Wheelers,0
2021-05-09,Nagaland,4-Wheelers,15
2021-05-09,Nagaland,Bus,0
2021-05-09,Nagaland,Others,3
2021-05-09,Odisha,2-Wheelers,54
2021-05-09,Odisha,3-Wheelers,11
2021-05-09,Odisha,4-Wheelers,9
2021-05-09,Odisha,Bus,0
2021-05-09,Odisha,Others,0
2021-05-09,Puducherry,2-Wheelers,27
2021-05-09,Puducherry,3-Wheelers,0
2021-05-09,Puducherry,4-Wheelers,0
2021-05-09,Puducherry,Bus,1
2021-05-09,Puducherry,Others,6
2021-05-09,Punjab,2-Wheelers,46
2021-05-09,Punjab,3-Wheelers,17
2021-05-09,Punjab,4-Wheelers,15
2021-05-09,Punjab,Bus,0
2021-05-09,Punjab,Others,6
2021-05-09,Rajasthan,2-Wheelers,73
2021-05-09,Rajasthan,3-Wheelers,23
2021-05-09,Rajasthan,4-Wheelers,0
2021-05-09,Rajasthan,Bus,0
2021-05-09,Rajasthan,Others,2
2021-05-09,Sikkim,2-Wheelers,60
2021-05-09,Sikkim,3-Wheelers,0
2021-05-09,Sikkim,4-Wheelers,7
2021-05-09,Sikkim,Bus,3
2021-05-09,Sikkim,Others,3
2021-05-09,Tamil Nadu,2-Wheelers,93
2021-05-09,Tamil Nadu,3-Wheelers,18
2021-05-09,Tamil Nadu,4-Wheelers,10
2021-05-09,Tamil Nadu,Bus,4
2021-05-09,Tamil Nadu,Others,0
2021-05-09,Telangana,2-Wheelers,56
2021-05-09,Telangana,3-Wheelers,0
2021-05-09,Telangana,4-Wheelers,0
2021-05-09,Telangana,Bus,0
2021-05-09,Telangana,Others,4
2021-05-09,Tripura,2-Wheelers,0
2021-05-09,Tripura,3-Wheelers,18
2021-05-09,Tripura,4-Wheelers,8
2021-05-09,Tripura,Bus,0
2021-05-09,Tripura,Others,5
2021-05-09,Uttar Pradesh,2-Wheelers,0
2021-05-09,Uttar Pradesh,3-Wheelers,0
2021-05-09,Uttar Pradesh,4-Wheelers,8
2021-05-09,Uttar Pradesh,Bus,1
2021-05-09,Uttar Pradesh,Others,0
2021-05-09,Uttarakhand,2-Wheelers,37
2021-05-09,Uttarakhand,3-Wheelers,12
2021-05-09,Uttarakhand,4-Wheelers,12
2021-05-09,Uttarakhand,Bus,0
2021-05-09,Uttarakhand,Others,0
2021-05-09,West Bengal,2-Wheelers,0
2021-05-09,West Bengal,3-Wheelers,0
2021-05-09,West Bengal,4-Wheelers,7
2021-05-09,West Bengal,Bus,0
2021-05-09,West Bengal,Others,0
2021-05-10,Andhra Pradesh,2-Wheelers,0
2021-05-10,Andhra Pradesh,3-Wheelers,20
2021-05-10,Andhra Pradesh,4-Wheelers,0
2021-05-10,Andhra Pradesh,Bus,0
2021-05-10,Andhra Pradesh,Others,5
2021-05-10,Arunachal Pradesh,2-Wheelers,45
2021-05-10,Arunachal Pradesh,3-Wheelers,0
2021-05-10,Arunachal Pradesh,4-Wheelers,11
2021-05-10,Arunachal Pradesh,Bus,2
2021-05-10,Arunachal Pradesh,Others,6
2021-05-10,Assam,2-Wheelers,0
2021-05-10,Assam,3-Wheelers,10
2021-05-10,Assam,4-Wheelers,13
2021-05-10,Assam,Bus,2
2021-05-10,Assam,Others,4
2021-05-10,Bihar,2-Wheelers,56
2021-05-10,Bihar,3-Wheelers,21
2021-05-10,Bihar,4-Wheelers,7
2021-05-10,Bihar,Bus,0
2021-05-10,Bihar,Others,4
2021-05-10,Chandigarh,2-Wheelers,0
2021-05-10,Chandigarh,3-Wheelers,0
2021-05-10,Chandigarh,4-Wheelers,0
2021-05-10,Chandigarh,Bus,2
2021-05-10,Chandigarh,Others,7
2021-05-10,Chhattisgarh,2-Wheelers,48
2021-05-10,Chhattisgarh,3-Wheelers,13
2021-05-10,Chhattisgarh,4-Wheelers,0
2021-05-10,Chhattisgarh,Bus,0
2021-05-10,Chhattisgarh,Others,7
2021-05-10,Delhi,2-Wheelers,0
2021-05-10,Delhi,3-Wheelers,16
2021-05-10,Delhi,4-Wheelers,0
2021-05-10,Delhi,Bus,4
2021-05-10,Delhi,Others,8
2021-05-10,Goa,2-Wheelers,64
2021-05-10,Goa,3-Wheelers,0
2021-05-10,Goa,4-Wheelers,0
2021-05-10,Goa,Bus,1
2021-05-10,Goa,Others,0
2021-05-10,Gujarat,2-Wheelers,88
2021-05-10,Gujarat,3-Wheelers,16
2021-05-10,Gujarat,4-Wheelers,10
2021-05-10,Gujarat,Bus,4
2021-05-10,Gujarat,Others,0
2021-05-10,Haryana,2-Wheelers,53
2021-05-10,Haryana,3-Wheelers,23
2021-05-10,Haryana,4-Wheelers,8
2021-05-10,Haryana,Bus,2
2021-05-10,Haryana,Others,4
2021-05-10,Himachal Pradesh,2-Wheelers,0
2021-05-10,Himachal Pradesh,3-Wheelers,0
2021-05-10,Himachal Pradesh,4-Wheelers,11
2021-05-10,Himachal Pradesh,Bus,2
2021-05-10,Himachal Pradesh,Others,7
2021-05-10,Jharkhand,2-Wheelers,44
2021-05-10,Jharkhand,3-Wheelers,0
2021-05-10,Jharkhand,4-Wheelers,14
2021-05-10,Jharkhand,Bus,0
2021-05-10,Jharkhand,Others,5
2021-05-10,Karnataka,2-Wheelers,137
2021-05-10,Karnataka,3-Wheelers,0
2021-05-10,Karnataka,4-Wheelers,0
2021-05-10,Karnataka,Bus,0
2021-05-10,Karnataka,Others,12
2021-05-10,Kerala,2-Wheelers,0
2021-05-10,Kerala,3-Wheelers,15
2021-05-10,Kerala,4-Wheelers,11
2021-05-10,Kerala,Bus,1
2021-05-10,Kerala,Others,0
2021-05-10,Madhya Pradesh,2-Wheelers,42
2021-05-10,Madhya Pradesh,3-Wheelers,20
2021-05-10,Madhya Pradesh,4-Wheelers,8
2021-05-10,Madhya Pradesh,Bus,2
2021-05-10,Madhya Pradesh,Others,6
2021-05-10,Maharashtra,2-Wheelers,0
2021-05-10,Maharashtra,3-Wheelers,31
2021-05-10,Maharashtra,4-Wheelers,19
2021-05-10,Maharashtra,Bus,2
2021-05-10,Maharashtra,Others,5
2021-05-10,Manipur,2-Wheelers,47
2021-05-10,Manipur,3-Wheelers,19
2021-05-10,Manipur,4-Wheelers,8
2021-05-10,Manipur,Bus,3
2021-05-10,Manipur,Others,4
2021-05-10,Meghalaya,2-Wheelers,56
2021-05-10,Meghalaya,3-Wheelers,19
2021-05-10,Meghalaya,4-Wheelers,0
2021-05-10,Meghalaya,Bus,2
2021-05-10,Meghalaya,Others,0
2021-05-10,Mizoram,2-Wheelers,73
2021-05-10,Mizoram,3-Wheelers,17
2021-05-10,Mizoram,4-Wheelers,6
2021-05-10,Mizoram,Bus,0
2021-05-10,Mizoram,Others,4
2021-05-10,Nagaland,2-Wheelers,40
2021-05-10,Nagaland,3-Wheelers,21
2021-05-10,Nagaland,4-Wheelers,12
2021-05-10,Nagaland,Bus,1
2021-05-10,Nagaland,Others,4
2021-05-10,Odisha,2-Wheelers,0
2021-05-10,Odisha,3-Wheelers,0
2021-05-10,Odisha,4-Wheelers,15
2021-05-10,Odisha,Bus,2
2021-05-10,Odisha,Others,3
2021-05-10,Puducherry,2-Wheelers,58
2021-05-10,Puducherry,3-Wheelers,16
2021-05-10,Puducherry,4-Wheelers,0
2021-05-10,Puducherry,Bus,1
2021-05-10,Puducherry,Others,3
2021-05-10,Punjab,2-Wheelers,0
2021-05-10,Punjab,3-Wheelers,10
2021-05-10,Punjab,4-Wheelers,0
2021-05-10,Punjab,Bus,2
2021-05-10,Punjab,Others,2
2021-05-10,Rajasthan,2-Wheelers,75
2021-05-10,Rajasthan,3-Wheelers,13
2021-05-10,Rajasthan,4-Wheelers,6
2021-05-10,Rajasthan,Bus,0
2021-05-10,Rajasthan,Others,0
2021-05-10,Sikkim,2-Wheelers,33
2021-05-10,Sikkim,3-Wheelers,8
2021-05-10,Sikkim,4-Wheelers,13
2021-05-10,Sikkim,Bus,3
2021-05-10,Sikkim,Others,2
2021-05-10,Tamil Nadu,2-Wheelers,65
2021-05-10,Tamil Nadu,3-Wheelers,31
2021-05-10,Tamil Nadu,4-Wheelers,24
2021-05-10,Tamil Nadu,Bus,2
2021-05-10,Tamil Nadu,Others,5
2021-05-10,Telangana,2-Wheelers,0
2021-05-10,Telangana,3-Wheelers,15
2021-05-10,Telangana,4-Wheelers,11
2021-05-10,Telangana,Bus,1
2021-05-10,Telangana,Others,3
2021-05-10,Tripura,2-Wheelers,55
2021-05-10,Tripura,3-Wheelers,22
2021-05-10,Tripura,4-Wheelers,0
2021-05-10,Tripura,Bus,1
2021-05-10,Tripura,Others,0
2021-05-10,Uttar Pradesh,2-Wheelers,0
2021-05-10,Uttar Pradesh,3-Wheelers,0
2021-05-10,Uttar Pradesh,4-Wheelers,11
2021-05-10,Uttar Pradesh,Bus,1
2021-05-10,Uttar Pradesh,Others,3
2021-05-10,Uttarakhand,2-Wheelers,70
2021-05-10,Uttarakhand,3-Wheelers,16
2021-05-10,Uttarakhand,4-Wheelers,11
2021-05-10,Uttarakhand,Bus,2
2021-05-10,Uttarakhand,Others,0
2021-05-10,West Bengal,2-Wheelers,78
2021-05-10,West Bengal,3-Wheelers,0
2021-05-10,West Bengal,4-Wheelers,15
2021-05-10,West Bengal,Bus,2
2021-05-10,West Bengal,Others,4
2021-05-11,Andhra Pradesh,2-Wheelers,43
2021-05-11,Andhra Pradesh,3-Wheelers,0
2021-05-11,Andhra Pradesh,4-Wheelers,8
2021-05-11,Andhra Pradesh,Bus,2
2021-05-11,Andhra Pradesh,Others,0
2021-05-11,Arunachal Pradesh,2-Wheelers,0
2021-05-11,Arunachal Pradesh,3-Wheelers,0
2021-05-11,Arunachal Pradesh,4-Wheelers,15
2021-05-11,Arunachal Pradesh,Bus,2
2021-05-11,Arunachal Pradesh,Others,6
2021-05-11,Assam,2-Wheelers,42
2021-05-11,Assam,3-Wheelers,16
2021-05-11,Assam,4-Wheelers,0
2021-05-11,Assam,Bus,0
2021-05-11,Assam,Others,0
2021-05-11,Bihar,2-Wheelers,44
2021-05-11,Bihar,3-Wheelers,10
2021-05-11,Bihar,4-Wheelers,7
2021-05-11,Bihar,Bus,1
2021-05-11,Bihar,Others,4
2021-05-11,Chandigarh,2-Wheelers,0
2021-05-11,Chandigarh,3-Wheelers,0
2021-05-11,Chandigarh,4-Wheelers,15
2021-05-11,Chandigarh,Bus,2
2021-05-11,Chandigarh,Others,4
2021-05-11,Chhattisgarh,2-Wheelers,0
2021-05-11,Chhattisgarh,3-Wheelers,0
2021-05-11,Chhattisgarh,4-Wheelers,14
2021-05-11,Chhattisgarh,Bus,2
2021-05-11,Chhattisgarh,Others,0
2021-05-11,Delhi,2-Wheelers,0
2021-05-11,Delhi,3-Wheelers,0
2021-05-11,Delhi,4-Wheelers,0
2021-05-11,Delhi,Bus,2
2021-05-11,Delhi,Others,7
2021-05-11,Goa,2-Wheelers,32
2021-05-11,Goa,3-Wheelers,13
2021-05-11,Goa,4-Wheelers,15
2021-05-11,Goa,Bus,1
2021-05-11,Goa,Others,4
2021-05-11,Gujarat,2-Wheelers,0
2021-05-11,Gujarat,3-Wheelers,30
2021-05-11,Gujarat,4-Wheelers,0
2021-05-11,Gujarat,Bus,4
2021-05-11,Gujarat,Others,10
2021-05-11,Haryana,2-Wheelers,62
2021-05-11,Haryana,3-Wheelers,19
2021-05-11,Haryana,4-Wheelers,9
2021-05-11,Haryana,Bus,0
2021-05-11,Haryana,Others,7
2021-05-11,Himachal Pradesh,2-Wheelers,0
2021-05-11,Himachal Pradesh,3-Wheelers,23
2021-05-11,Himachal Pradesh,4-Wheelers,0
2021-05-11,Himachal Pradesh,Bus,2
2021-05-11,Himachal Pradesh,Others,4
2021-05-11,Jharkhand,2-Wheelers,55
2021-05-11,Jharkhand,3-Wheelers,12
2021-05-11,Jharkhand,4-Wheelers,0
2021-05-11,Jharkhand,Bus,0
2021-05-11,Jharkhand,Others,6
2021-05-11,Karnataka,2-Wheelers,107
2021-05-11,Karnataka,3-Wheelers,0
2021-05-11,Karnataka,4-Wheelers,11
2021-05-11,Karnataka,Bus,0
2021-05-11,Karnataka,Others,9
2021-05-11,Kerala,2-Wheelers,0
2021-05-11,Kerala,3-Wheelers,0
2021-05-11,Kerala,4-Wheelers,12
2021-05-11,Kerala,Bus,1
2021-05-11,Kerala,Others,5
2021-05-11,Madhya Pradesh,2-Wheelers,66
2021-05-11,Madhya Pradesh,3-Wheelers,0
2021-05-11,Madhya Pradesh,4-Wheelers,10
2021-05-11,Madhya Pradesh,Bus,0
2021-05-11,Madhya Pradesh,Others,0
2021-05-11,Maharashtra,2-Wheelers,64
2021-05-11,Maharashtra,3-Wheelers,20
2021-05-11,Maharashtra,4-Wheelers,28
2021-05-11,Maharashtra,Bus,2
2021-05-11,Maharashtra,Others,0
2021-05-11,Manipur,2-Wheelers,27
2021-05-11,Manipur,3-Wheelers,13
2021-05-11,Manipur,4-Wheelers,8
2021-05-11,Manipur,Bus,1
2021-05-11,Manipur,Others,5
2021-05-11,Meghalaya,2-Wheelers,0
2021-05-11,Meghalaya,3-Wheelers,9
2021-05-11,Meghalaya,4-Wheelers,9
2021-05-11,Meghalaya,Bus,1
2021-05-11,Meghalaya,Others,0
2021-05-11,Mizoram,2-Wheelers,0
2021-05-11,Mizoram,3-Wheelers,0
2021-05-11,Mizoram,4-Wheelers,12
2021-05-11,Mizoram,Bus,1
2021-05-11,Mizoram,Others,2
2021-05-11,Nagaland,2-Wheelers,38
2021-05-11,Nagaland,3-Wheelers,0
2021-05-11,Nagaland,4-Wheelers,0
2021-05-11,Nagaland,Bus,3
2021-05-11,Nagaland,Others,7
2021-05-11,Odisha,2-Wheelers,52
2021-05-11,Odisha,3-Wheelers,0
2021-05-11,Odisha,4-Wheelers,0
2021-05-11,Odisha,Bus,0
2021-05-11,Odisha,Others,5
2021-05-11,Puducherry,2-Wheelers,0
2021-05-11,Puducherry,3-Wheelers,18
2021-05-11,Puducherry,4-Wheelers,8
2021-05-11,Puducherry,Bus,2
2021-05-11,Puducherry,Others,3
2021-05-11,Punjab,2-Wheelers,76
2021-05-11,Punjab,3-Wheelers,13
2021-05-11,Punjab,4-Wheelers,15
2021-05-11,Punjab,Bus,0
2021-05-11,Punjab,Others,4
2021-05-11,Rajasthan,2-Wheelers,31
2021-05-11,Rajasthan,3-Wheelers,8
2021-05-11,Rajasthan,4-Wheelers,6
2021-05-11,Rajasthan,Bus,2
2021-05-11,Rajasthan,Others,4
2021-05-11,Sikkim,2-Wheelers,0
2021-05-11,Sikkim,3-Wheelers,0
2021-05-11,Sikkim,4-Wheelers,11
2021-05-11,Sikkim,Bus,2
2021-05-11,Sikkim,Others,4
2021-05-11,Tamil Nadu,2-Wheelers,0
2021-05-11,Tamil Nadu,3-Wheelers,30
2021-05-11,Tamil Nadu,4-Wheelers,22
2021-05-11,Tamil Nadu,Bus,2
2021-05-11,Tamil Nadu,Others,0
2021-05-11,Telangana,2-Wheelers,64
2021-05-11,Telangana,3-Wheelers,0
2021-05-11,Telangana,4-Wheelers,15
2021-05-11,Telangana,Bus,0
2021-05-11,Telangana,Others,3
2021-05-11,Tripura,2-Wheelers,43
2021-05-11,Tripura,3-Wheelers,13
2021-05-11,Tripura,4-Wheelers,0
2021-05-11,Tripura,Bus,2
2021-05-11,Tripura,Others,3
2021-05-11,Uttar Pradesh,2-Wheelers,57
2021-05-11,Uttar Pradesh,3-Wheelers,0
2021-05-11,Uttar Pradesh,4-Wheelers,15
2021-05-11,Uttar Pradesh,Bus,3
2021-05-11,Uttar Pradesh,Others,0
2021-05-11,Uttarakhand,2-Wheelers,65
2021-05-11,Uttarakhand,3-Wheelers,18
2021-05-11,Uttarakhand,4-Wheelers,9
2021-05-11,Uttarakhand,Bus,2
2021-05-11,Uttarakhand,Others,0
2021-05-11,West Bengal,2-Wheelers,33
2021-05-11,West Bengal,3-Wheelers,13
2021-05-11,West Bengal,4-Wheelers,13
2021-05-11,West Bengal,Bus,0
2021-05-11,West Bengal,Others,3
2021-05-12,Andhra Pradesh,2-Wheelers,35
2021-05-12,Andhra Pradesh,3-Wheelers,0
2021-05-12,Andhra Pradesh,4-Wheelers,13
2021-05-12,Andhra Pradesh,Bus,1
2021-05-12,Andhra Pradesh,Others,5
2021-05-12,Arunachal Pradesh,2-Wheelers,0
2021-05-12,Arunachal Pradesh,3-Wheelers,10
2021-05-12,Arunachal Pradesh,4-Wheelers,8
2021-05-12,Arunachal Pradesh,Bus,2
2021-05-12,Arunachal Pradesh,Others,0
2021-05-12,Assam,2-Wheelers,39
2021-05-12,Assam,3-Wheelers,0
2021-05-12,Assam,4-Wheelers,0
2021-05-12,Assam,Bus,2
2021-05-12,Assam,Others,6
2021-05-12,Bihar,2-Wheelers,30
2021-05-12,Bihar,3-Wheelers,0
2021-05-12,Bihar,4-Wheelers,11
2021-05-12,Bihar,Bus,0
2021-05-12,Bihar,Others,3
2021-05-12,Chandigarh,2-Wheelers,39
2021-05-12,Chandigarh,3-Wheelers,0
2021-05-12,Chandigarh,4-Wheelers,0
2021-05-12,Chandigarh,Bus,0
2021-05-12,Chandigarh,Others,6
2021-05-12,Chhattisgarh,2-Wheelers,0
2021-05-12,Chhattisgarh,3-Wheelers,17
2021-05-12,Chhattisgarh,4-Wheelers,11
2021-05-12,Chhattisgarh,Bus,2
2021-05-12,Chhattisgarh,Others,2
2021-05-12,Delhi,2-Wheelers,0
2021-05-12,Delhi,3-Wheelers,0
2021-05-12,Delhi,4-Wheelers,20
2021-05-12,Delhi,Bus,3
2021-05-12,Delhi,Others,5
2021-05-12,Goa,2-Wheelers,0
2021-05-12,Goa,3-Wheelers,15
2021-05-12,Goa,4-Wheelers,13
2021-05-12,Goa,Bus,1
2021-05-12,Goa,Others,7
2021-05-12,Gujarat,2-Wheelers,53
2021-05-12,Gujarat,3-Wheelers,29
2021-05-12,Gujarat,4-Wheelers,20
2021-05-12,Gujarat,Bus,2
2021-05-12,Gujarat,Others,7
2021-05-12,Haryana,2-Wheelers,33
2021-05-12,Haryana,3-Wheelers,8
2021-05-12,Haryana,4-Wheelers,7
2021-05-12,Haryana,Bus,1
2021-05-12,Haryana,Others,2
2021-05-12,Himachal Pradesh,2-Wheelers,57
2021-05-12,Himachal Pradesh,3-Wheelers,0
2021-05-12,Himachal Pradesh,4-Wheelers,0
2021-05-12,Himachal Pradesh,Bus,2
2021-05-12,Himachal Pradesh,Others,7
2021-05-12,Jharkhand,2-Wheelers,30
2021-05-12,Jharkhand,3-Wheelers,16
2021-05-12,Jharkhand,4-Wheelers,0
2021-05-12,Jharkhand,Bus,1
2021-05-12,Jharkhand,Others,4
2021-05-12,Karnataka,2-Wheelers,0
2021-05-12,Karnataka,3-Wheelers,0
2021-05-12,Karnataka,4-Wheelers,17
2021-05-12,Karnataka,Bus,4
2021-05-12,Karnataka,Others,7
2021-05-12,Kerala,2-Wheelers,30
2021-05-12,Kerala,3-Wheelers,11
2021-05-12,Kerala,4-Wheelers,12
2021-05-12,Kerala,Bus,3
2021-05-12,Kerala,Others,0
2021-05-12,Madhya Pradesh,2-Wheelers,69
2021-05-12,Madhya Pradesh,3-Wheelers,19
2021-05-12,Madhya Pradesh,4-Wheelers,0
2021-05-12,Madhya Pradesh,Bus,2
2021-05-12,Madhya Pradesh,Others,6
2021-05-12,Maharashtra,2-Wheelers,0
2021-05-12,Maharashtra,3-Wheelers,43
2021-05-12,Maharashtra,4-Wheelers,10
2021-05-12,Maharashtra,Bus,0
2021-05-12,Maharashtra,Others,7
2021-05-12,Manipur,2-Wheelers,42
2021-05-12,Manipur,3-Wheelers,15
2021-05-12,Manipur,4-Wheelers,8
2021-05-12,Manipur,Bus,2
2021-05-12,Manipur,Others,6
2021-05-12,Meghalaya,2-Wheelers,78
2021-05-12,Meghalaya,3-Wheelers,22
2021-05-12,Meghalaya,4-Wheelers,8
2021-05-12,Meghalaya,Bus,3
2021-05-12,Meghalaya,Others,3
2021-05-12,Mizoram,2-Wheelers,77
2021-05-12,Mizoram,3-Wheelers,14
2021-05-12,Mizoram,4-Wheelers,0
2021-05-12,Mizoram,Bus,1
2021-05-12,Mizoram,Others,5
2021-05-12,Nagaland,2-Wheelers,30
2021-05-12,Nagaland,3-Wheelers,0
2021-05-12,Nagaland,4-Wheelers,0
2021-05-12,Nagaland,Bus,0
2021-05-12,Nagaland,Others,4
2021-05-12,Odisha,2-Wheelers,35
2021-05-12,Odisha,3-Wheelers,11
2021-05-12,Odisha,4-Wheelers,0
2021-05-12,Odisha,Bus,0
2021-05-12,Odisha,Others,6
2021-05-12,Puducherry,2-Wheelers,0
2021-05-12,Puducherry,3-Wheelers,14
2021-05-12,Puducherry,4-Wheelers,0
2021-05-12,Puducherry,Bus,2
2021-05-12,Puducherry,Others,0
2021-05-12,Punjab,2-Wheelers,65
2021-05-12,Punjab,3-Wheelers,10
2021-05-12,Punjab,4-Wheelers,9
2021-05-12,Punjab,Bus,1
2021-05-12,Punjab,Others,0
2021-05-12,Rajasthan,2-Wheelers,52
2021-05-12,Rajasthan,3-Wheelers,21
2021-05-12,Rajasthan,4-Wheelers,7
2021-05-12,Rajasthan,Bus,0
2021-05-12,Rajasthan,Others,0
2021-05-12,Sikkim,2-Wheelers,51
2021-05-12,Sikkim,3-Wheelers,0
2021-05-12,Sikkim,4-Wheelers,9
2021-05-12,Sikkim,Bus,2
2021-05-12,Sikkim,Others,4
2021-05-12,Tamil Nadu,2-Wheelers,65
2021-05-12,Tamil Nadu,3-Wheelers,0
2021-05-12,Tamil Nadu,4-Wheelers,24
2021-05-12,Tamil Nadu,Bus,0
2021-05-12,Tamil Nadu,Others,12
2021-05-12,Telangana,2-Wheelers,48
2021-05-12,Telangana,3-Wheelers,16
2021-05-12,Telangana,4-Wheelers,0
2021-05-12,Telangana,Bus,2
2021-05-12,Telangana,Others,6
2021-05-12,Tripura,2-Wheelers,51
2021-05-12,Tripura,3-Wheelers,17
2021-05-12,Tripura,4-Wheelers,13
2021-05-12,Tripura,Bus,3
2021-05-12,Tripura,Others,3
2021-05-12,Uttar Pradesh,2-Wheelers,89
